house_type,orientation,area,level,decoration,price
3室2厅2卫,南北,132,低层,精装修,451
3室2厅1卫,东南,89.45,低层,精装修,141
3室2厅3卫,南北,288,中层,豪华装修,1650
3室2厅2卫,南,113,中层,精装修,570
4室2厅2卫,南北,137.47,高层,毛坯,396.8
4室2厅2卫,南北,131.04,低层,精装修,416
2室1厅1卫,西南,76.01,中层,简装修,158
3室2厅2卫,北,101,低层,毛坯,79
4室2厅2卫,南,117,高层,毛坯,181
3室1厅1卫,西北,90,高层,简装修,212
2室2厅1卫,西北,80,中层,中装修,45
3室2厅2卫,东,94.86,低层,精装修,185
5室2厅2卫,东西,153.57,高层,简装修,580
3室2厅2卫,南北,107,中层,精装修,155
3室2厅2卫,南北,136,中层,毛坯,495
3室2厅2卫,东南,121.18,高层,精装修,122
5室2厅3卫,西南,223.4,中层,精装修,1290
3室2厅2卫,南北,116.99,低层,精装修,495
3室2厅2卫,东西,127.77,低层,精装修,410
4室2厅2卫,南,150.42,高层,精装修,520
2室2厅1卫,南北,89,高层,精装修,103
4室1厅2卫,西南,87.84,低层,毛坯,430
3室2厅2卫,东南,89.78,中层,精装修,286
3室2厅2卫,南,134.16,高层,精装修,253
2室2厅1卫,南,91,中层,简装修,102
4室2厅2卫,南,130,低层,精装修,370
3室2厅1卫,西北,90.58,中层,简装修,205
5室2厅5卫,东,375,低层,简装修,1300
4室2厅2卫,南,137.34,中层,毛坯,195
6室2厅3卫,南,169.87,高层,精装修,535
4室2厅5卫,南北,330.11,低层,精装修,1650
4室2厅2卫,南北,161,中层,精装修,340
3室1厅3卫,西,98,低层,毛坯,405
3室1厅2卫,西,97,高层,精装修,290
3室2厅2卫,南,119,低层,简装修,339
3室2厅2卫,南,89,中层,毛坯,98
2室2厅1卫,西南,82.72,低层,精装修,170
4室2厅2卫,南,143.8,低层,精装修,343
3室2厅2卫,西南,141,中层,精装修,475
3室1厅2卫,西,97,高层,精装修,291
3室2厅1卫,西北,72,高层,精装修,158
4室2厅2卫,南北,182.69,中层,毛坯,660
2室1厅1卫,东南,62,中层,精装修,86
2室2厅2卫,东,88.55,低层,精装修,485
1室1厅1卫,南,57,中层,精装修,198
3室2厅2卫,东北,95.92,中层,精装修,305
4室2厅2卫,西,140.88,高层,毛坯,455.03
3室2厅2卫,南,142.09,低层,精装修,528
5室3厅3卫,东南,118.31,高层,精装修,450
4室2厅2卫,南北,176.99,低层,精装修,880
2室1厅1卫,北,74.44,中层,精装修,233
4室2厅3卫,南北,199,中层,精装修,1225
4室2厅2卫,南,108.71,低层,精装修,279
2室2厅1卫,西北,79.44,低层,精装修,173
4室1厅2卫,南,99.37,中层,精装修,215
3室2厅2卫,北,86.94,低层,精装修,175
3室2厅2卫,东南,99.26,高层,毛坯,106
4室2厅2卫,西北,140.22,低层,毛坯,426
3室2厅2卫,南北,106,低层,精装修,280
3室2厅2卫,南北,100.01,低层,精装修,383
6室3厅4卫,南,466,低层,精装修,1680
4室2厅2卫,南北,168,中层,精装修,377
3室2厅2卫,南北,142,中层,毛坯,490
4室2厅2卫,南北,127.88,高层,精装修,523
3室2厅2卫,南北,141,低层,简装修,420
2室1厅1卫,西南,90,低层,精装修,285
3室2厅2卫,南,96.94,高层,精装修,305
3室1厅1卫,东,88.08,中层,精装修,242
2室1厅1卫,南,77.65,中层,精装修,176
3室2厅2卫,南北,103,低层,精装修,190.75
3室1厅2卫,西北,151.66,中层,简装修,299
3室2厅2卫,东北,128.35,低层,简装修,266
3室2厅2卫,南北,154,低层,精装修,465
3室2厅2卫,南,93,中层,精装修,199
4室2厅3卫,南,143,高层,精装修,750
2室2厅1卫,南北,82,低层,简装修,185.49
2室1厅1卫,西南,84.45,高层,简装修,110
3室2厅2卫,东,119.2,中层,精装修,260
3室1厅1卫,东南,82.11,高层,精装修,235
3室2厅3卫,南,156.79,低层,毛坯,418
2室2厅1卫,东,89,低层,精装修,122
4室2厅2卫,西北,136,低层,精装修,460
4室2厅2卫,南北,183,低层,简装修,760
5室3厅5卫,东,348.43,低层,精装修,1260
1室1厅1卫,南北,45,高层,精装修,70
2室1厅1卫,东南,82.43,中层,精装修,118
4室2厅2卫,西,125,高层,精装修,389
3室2厅1卫,南北,88.89,高层,简装修,232
2室1厅1卫,南,81.28,高层,精装修,133
1室1厅1卫,南北,46,高层,精装修,67
4室4厅3卫,东,147.94,低层,精装修,205
4室2厅2卫,南,190.07,高层,精装修,390
3室1厅1卫,东,92.42,高层,精装修,161
5室2厅5卫,东,203,低层,毛坯,498
4室2厅3卫,南,197,中层,毛坯,600
1室0厅1卫,东南,51.32,中层,精装修,135
3室1厅2卫,东南,176.16,低层,精装修,652
2室1厅1卫,西,60.04,高层,精装修,87.6
5室3厅4卫,东,332,低层,毛坯,2700
3室2厅2卫,南,97.09,高层,精装修,104
2室2厅2卫,东北,89.97,中层,精装修,180
2室1厅1卫,东北,86.37,高层,精装修,320
3室2厅2卫,南,90.93,低层,毛坯,139.5
3室2厅2卫,东北,108,中层,精装修,158
3室1厅1卫,东南,89.33,中层,精装修,264
1室1厅1卫,西南,54,高层,精装修,68
3室1厅1卫,东南,70.62,中层,精装修,180
3室1厅2卫,南,88.04,高层,精装修,108
5室4厅6卫,东,357.28,低层,毛坯,1400
2室1厅1卫,东南,89.66,中层,精装修,185
4室2厅3卫,南北,194,低层,毛坯,700
4室2厅3卫,南,184,低层,毛坯,225
2室2厅1卫,西,72.87,低层,精装修,152
4室2厅1卫,南北,132.71,高层,简装修,275
3室1厅1卫,西北,89.95,中层,精装修,225
3室2厅2卫,东南,136.75,高层,精装修,500
3室1厅2卫,南,158.71,低层,简装修,158
3室2厅1卫,北,97.66,高层,中装修,193.5
4室2厅3卫,南北,264.08,高层,精装修,850
4室2厅3卫,南北,189.78,高层,精装修,999
2室2厅2卫,西南,88.65,低层,简装修,128
4室2厅3卫,南,188,低层,毛坯,178
4室2厅2卫,南北,138,高层,毛坯,520
1室1厅1卫,东南,47.32,中层,精装修,139.5
3室2厅2卫,东,108,高层,毛坯,167
3室2厅2卫,南北,107.27,中层,精装修,253
4室2厅3卫,东,184.68,高层,毛坯,528.96
4室2厅4卫,南北,217.23,高层,毛坯,723
3室2厅1卫,南,84.96,中层,毛坯,168
3室2厅2卫,南北,140.2,高层,精装修,240
3室1厅1卫,东南,93.42,高层,简装修,115
2室1厅1卫,西,81.51,高层,精装修,130
2室1厅1卫,南,63.65,中层,简装修,98
4室2厅2卫,东南,133,中层,毛坯,175
2室2厅1卫,西北,72.2,低层,精装修,125
3室2厅2卫,南北,114.74,低层,精装修,250
4室2厅2卫,西北,137.77,高层,精装修,266
4室2厅4卫,东,259.24,低层,毛坯,1000
2室1厅1卫,东南,61.45,高层,简装修,62
3室2厅1卫,南北,83.88,高层,精装修,120
2室2厅1卫,南,84.08,低层,精装修,142
3室2厅2卫,北,91.03,低层,精装修,375
3室2厅1卫,西南,89.93,高层,精装修,182
3室2厅2卫,西南,130.15,低层,精装修,299
3室2厅1卫,南北,88,高层,简装修,207
3室2厅2卫,西南,104.84,中层,精装修,115
4室2厅3卫,南北,183,低层,豪华装修,570
3室2厅1卫,西北,89.64,中层,精装修,228
4室2厅2卫,东西,142.36,高层,精装修,380
3室2厅1卫,南,87,中层,精装修,165
3室1厅2卫,北,132.79,中层,精装修,317.46
4室2厅2卫,南北,140,中层,毛坯,210
3室2厅2卫,东南,101.16,低层,精装修,288
6室1厅2卫,南北,215.6,高层,简装修,450
4室1厅4卫,西南,201,高层,精装修,950
4室2厅2卫,西,87.53,低层,精装修,240
4室2厅2卫,东北,143.96,中层,简装修,399
5室2厅3卫,南北,255,中层,豪华装修,1400
3室1厅1卫,南,80.67,中层,精装修,218
3室2厅1卫,南,86.52,中层,精装修,196
3室2厅2卫,东北,128.92,高层,精装修,278
3室1厅1卫,东南,78.88,中层,精装修,128
2室2厅1卫,南,77,低层,简装修,154
4室2厅2卫,南北,189,低层,精装修,880
3室2厅2卫,东北,128,低层,精装修,386
3室1厅2卫,北,124,低层,中装修,242
2室2厅1卫,北,84.51,低层,精装修,165
2室2厅1卫,东南,87.99,中层,简装修,93
3室2厅2卫,南北,104,中层,毛坯,188
4室2厅3卫,东南,156,低层,精装修,452
1室1厅1卫,东,48.17,中层,精装修,105
4室2厅3卫,南,148,低层,毛坯,570
5室2厅2卫,南北,200,高层,简装修,460
4室1厅2卫,东,113,低层,简装修,370
4室1厅2卫,西南,108.49,低层,精装修,430
3室1厅1卫,东,88.79,中层,精装修,228
4室1厅3卫,南,242.7,低层,简装修,720
3室2厅2卫,东南,119.41,高层,精装修,231
3室1厅1卫,西,89,中层,简装修,142.8
2室2厅1卫,北,75.81,中层,精装修,200
3室1厅2卫,南北,117.47,低层,精装修,209
4室2厅3卫,南北,202.31,中层,毛坯,565
3室1厅2卫,南,119.38,高层,精装修,310
4室2厅2卫,东西,142.36,高层,精装修,380
3室2厅1卫,北,97.66,高层,中装修,193.5
3室1厅2卫,东南,122,高层,精装修,310
5室2厅2卫,南,166.67,高层,毛坯,265
3室2厅1卫,西,83,高层,毛坯,145
3室2厅2卫,南,93,中层,精装修,199
5室2厅3卫,南,231,低层,毛坯,581.88
4室2厅3卫,南北,183,低层,豪华装修,570
3室2厅2卫,东,124,低层,精装修,355
3室2厅1卫,西,88.11,中层,精装修,235.8
3室2厅2卫,东南,114.6,中层,精装修,123
3室2厅2卫,西南,98,低层,简装修,120
8室3厅5卫,南北,442,高层,毛坯,2850
3室2厅2卫,南北,144,低层,精装修,412
3室2厅2卫,东,99.95,高层,毛坯,280
4室2厅4卫,南北,200,高层,精装修,1130
3室2厅2卫,西,95.51,低层,精装修,320
4室2厅3卫,东南,183.61,中层,精装修,960
3室2厅2卫,东南,94,中层,简装修,175
4室1厅2卫,南北,132.69,高层,精装修,410
3室2厅1卫,南,109.34,高层,精装修,270
3室2厅2卫,东南,147.36,中层,精装修,287.29
2室1厅1卫,东南,55.53,低层,精装修,156
2室2厅1卫,东南,106.16,低层,简装修,175
3室2厅2卫,西,124.77,中层,精装修,488
4室2厅2卫,南,190.06,高层,简装修,450
4室1厅3卫,东北,190.24,低层,毛坯,368
3室2厅2卫,南北,135.59,高层,精装修,431
3室2厅2卫,南北,104.95,高层,精装修,223
4室2厅2卫,东南,125,低层,精装修,475
3室1厅1卫,西北,89.55,高层,精装修,229
2室1厅1卫,北,85.52,中层,精装修,225
4室2厅2卫,南北,148.01,低层,精装修,258
2室2厅1卫,南,92,高层,精装修,230
5室2厅4卫,南,210.59,高层,精装修,681
5室2厅4卫,南北,255,中层,豪华装修,1710
4室1厅2卫,南,142.24,低层,精装修,660
4室1厅2卫,东北,115.08,高层,简装修,423
3室1厅1卫,东,92.42,高层,精装修,162
3室2厅1卫,东南,88.5,中层,精装修,130
2室2厅1卫,东南,79.66,高层,简装修,212
3室2厅2卫,东南,113.19,高层,简装修,87
3室1厅2卫,南,100.58,中层,毛坯,239
2室2厅2卫,东西,91.2,低层,简装修,112.5
2室1厅1卫,东南,92.35,低层,精装修,239
3室2厅3卫,南北,100.94,中层,简装修,157
3室1厅1卫,西,81.04,高层,精装修,200
4室2厅3卫,东北,178,中层,豪华装修,680
3室1厅2卫,东,107.52,中层,简装修,370
2室1厅1卫,西北,77.08,低层,简装修,191
4室2厅2卫,南,178.99,中层,精装修,293.19
3室2厅2卫,东,97.8,中层,精装修,172
2室1厅1卫,东南,87,高层,毛坯,304
3室2厅2卫,南北,157.78,中层,毛坯,395
3室2厅2卫,南,89.48,高层,精装修,234.8
4室2厅2卫,南北,189,低层,精装修,880
4室2厅4卫,东,200,低层,毛坯,716
4室2厅2卫,南,182.85,中层,简装修,640
4室2厅3卫,东西,127.88,高层,精装修,414.31
3室1厅1卫,西南,71.28,低层,精装修,113.3
4室2厅2卫,东南,126.45,中层,毛坯,179
5室2厅2卫,南,203,中层,豪华装修,428
2室1厅1卫,西北,71.45,中层,精装修,115
3室2厅3卫,南,266,低层,精装修,1350
1室1厅1卫,西,49.73,低层,简装修,82
4室2厅2卫,东西,125.2,中层,简装修,299
3室2厅3卫,南,121,低层,豪华装修,290
3室2厅2卫,北,98.45,中层,精装修,169
4室1厅3卫,西南,88.38,中层,毛坯,415
3室1厅1卫,西,81,中层,精装修,200
3室2厅2卫,南,105.3,高层,精装修,310
3室1厅2卫,南,110.4,低层,简装修,245
5室2厅3卫,西,179.46,高层,精装修,514.26
4室2厅3卫,南,128.08,高层,简装修,160
3室2厅2卫,东北,139.24,中层,精装修,385
3室2厅1卫,东南,84.5,中层,精装修,220
5室2厅3卫,南,248.9,低层,豪华装修,1398
4室2厅2卫,东南,117.03,低层,毛坯,128
6室4厅6卫,南,527.6,低层,毛坯,2300
3室2厅3卫,南北,289,高层,豪华装修,1888
4室2厅2卫,东北,212.7,低层,中装修,630
4室2厅2卫,南北,134.66,中层,精装修,415
3室2厅2卫,南,163.79,高层,精装修,638
3室2厅2卫,南,120.05,中层,精装修,198
3室2厅2卫,南北,135,低层,精装修,740
3室2厅1卫,东南,94.47,低层,精装修,265
3室2厅2卫,北,138,低层,精装修,350
4室2厅2卫,北,137,低层,精装修,248
4室2厅3卫,南北,183.99,低层,豪华装修,297
4室2厅2卫,东南,163.48,中层,简装修,475
3室2厅1卫,东南,79.27,低层,精装修,168
3室1厅2卫,东南,95,低层,精装修,190
4室2厅2卫,南北,107.15,低层,简装修,200
3室2厅1卫,南,94.82,低层,精装修,210
3室1厅1卫,西,95.58,高层,精装修,315
1室1厅1卫,南,62.16,中层,精装修,113
2室2厅1卫,南北,88.05,中层,简装修,220
3室2厅2卫,南,156.22,低层,精装修,510
2室2厅1卫,西南,84.09,高层,精装修,220
3室2厅2卫,东南,97.21,低层,简装修,109
3室1厅1卫,东,85.61,中层,精装修,345
2室2厅1卫,东,86.16,高层,简装修,195
5室2厅3卫,南北,239.88,低层,精装修,1530
5室2厅4卫,南北,354,高层,简装修,3200
2室1厅1卫,南北,63,高层,简装修,128
2室1厅1卫,东南,89.04,低层,简装修,230
2室2厅1卫,东,90.36,低层,精装修,349
3室1厅2卫,东南,136.94,低层,精装修,335.9
3室2厅3卫,南北,220,中层,精装修,680
2室2厅1卫,南北,90.76,低层,简装修,123
3室2厅2卫,南,112.51,中层,毛坯,520
3室2厅2卫,西,111.35,中层,精装修,425
3室2厅2卫,东北,110.12,低层,简装修,180
3室2厅2卫,西北,114.25,高层,精装修,325
3室2厅2卫,东,99.37,低层,精装修,222
3室2厅2卫,南北,93.66,中层,精装修,276
2室2厅1卫,西南,118.53,中层,简装修,238
4室1厅2卫,西南,136.01,中层,精装修,498
4室2厅2卫,南,186.1,低层,豪华装修,370
1室1厅1卫,南,42,中层,精装修,36
3室2厅2卫,南,102,中层,毛坯,62
2室1厅1卫,南,78.85,中层,毛坯,93
1室2厅1卫,南,100,中层,豪华装修,260
4室2厅2卫,西南,87.99,高层,毛坯,230
3室2厅2卫,南,105.56,高层,精装修,247
2室1厅1卫,南,53.79,中层,精装修,145.2
3室2厅2卫,南北,154,低层,精装修,465
3室1厅2卫,东,132.56,高层,简装修,158.6
2室2厅1卫,南,94.75,低层,简装修,190
3室2厅2卫,东,84.09,高层,精装修,185
3室2厅2卫,东,75.91,中层,精装修,183
2室2厅1卫,南,59.31,中层,精装修,105
3室2厅2卫,东,103.99,高层,毛坯,116
3室2厅1卫,西北,130.12,中层,精装修,296
3室3厅2卫,东,143.29,低层,精装修,168
2室1厅1卫,南,80.61,低层,精装修,218
4室2厅3卫,南,202.31,中层,毛坯,710
2室2厅2卫,南,122.36,高层,精装修,280
4室2厅3卫,西,155.54,中层,精装修,380
5室3厅3卫,东南,118.31,高层,精装修,450
2室1厅1卫,东南,89.36,高层,简装修,148
1室1厅1卫,南北,42,中层,精装修,35
2室2厅1卫,东南,71,高层,豪华装修,130
2室2厅1卫,南,52,中层,简装修,117
3室2厅2卫,南,130.55,中层,精装修,666
4室1厅2卫,西南,136.01,中层,精装修,495
2室2厅1卫,南,65,低层,精装修,111.8
3室1厅2卫,南,155,低层,中装修,302.51
3室1厅1卫,西,92.41,高层,简装修,156
3室2厅3卫,南北,181.53,中层,豪华装修,560
4室2厅4卫,南北,211.18,低层,毛坯,1250
4室2厅2卫,南,117,高层,毛坯,181
4室2厅2卫,东,153.67,高层,精装修,646
2室2厅1卫,东北,64.24,中层,精装修,138
2室1厅1卫,北,95.79,高层,精装修,307
5室2厅2卫,南,146,低层,简装修,620
3室2厅2卫,南,126.54,中层,精装修,222
5室2厅4卫,南,262.71,中层,精装修,370
3室2厅2卫,南北,124.62,高层,精装修,440
3室2厅1卫,南北,83,高层,精装修,56
3室2厅2卫,西南,105.97,中层,精装修,330
3室1厅2卫,西,97,高层,精装修,291
4室2厅2卫,南北,140.94,低层,毛坯,550
2室2厅1卫,南北,89.78,低层,精装修,173
5室2厅2卫,南,173.68,低层,精装修,520
4室2厅2卫,东北,150.02,中层,简装修,450
4室2厅2卫,东北,123.18,低层,精装修,224
5室2厅2卫,南北,127.32,低层,精装修,620
3室2厅2卫,北,78.08,中层,精装修,400
2室1厅1卫,北,75.58,高层,精装修,180
2室2厅1卫,东西,82,高层,精装修,200
3室1厅1卫,南,143.3,中层,简装修,103.43
2室2厅1卫,东北,82.11,低层,精装修,212
3室2厅1卫,东西,84.84,中层,精装修,150
3室2厅2卫,南,103.83,高层,精装修,340
4室2厅2卫,南,143.05,低层,精装修,375
1室1厅1卫,南,41,中层,精装修,34
3室2厅1卫,西北,87.56,中层,精装修,245
2室2厅1卫,南北,80,高层,毛坯,28
3室2厅2卫,东南,101.16,低层,精装修,288
3室2厅1卫,西南,91.87,高层,精装修,410
3室2厅2卫,东南,114.73,高层,精装修,319
4室2厅2卫,南,140.87,中层,毛坯,480
3室1厅1卫,西北,76.61,低层,精装修,190
3室2厅1卫,西南,95.54,中层,精装修,82
4室2厅3卫,南北,188.44,高层,精装修,1050
3室1厅1卫,东南,80.22,低层,简装修,77
3室2厅2卫,东南,112.74,高层,精装修,260
4室2厅2卫,西南,133.22,高层,精装修,265
3室1厅2卫,西南,97.3,低层,毛坯,160
4室1厅3卫,东南,214.79,中层,精装修,720
2室1厅1卫,西南,74.39,中层,精装修,185
2室1厅1卫,西,64,高层,简装修,252
3室1厅1卫,西南,106.45,高层,精装修,305
2室1厅1卫,东南,77.38,中层,简装修,160
3室1厅3卫,北,100.17,低层,毛坯,447
3室2厅2卫,东南,86.41,中层,精装修,163.88
3室2厅2卫,北,117.13,高层,精装修,371.88
2室2厅1卫,东,73.86,低层,简装修,63
3室2厅2卫,东,105.27,中层,精装修,145
3室2厅2卫,西南,134.34,中层,精装修,510
2室1厅1卫,南,81.56,高层,简装修,150
3室2厅2卫,南北,94.99,低层,简装修,215
4室2厅3卫,南,189.65,低层,精装修,1200
4室2厅2卫,南北,130,高层,毛坯,280
4室3厅4卫,南,187,低层,毛坯,180
5室2厅3卫,东南,370.89,高层,精装修,2980
4室2厅2卫,东南,156,中层,精装修,458
4室2厅2卫,南北,138.04,中层,精装修,299
3室2厅2卫,东南,121.48,低层,毛坯,160
3室2厅2卫,南,117.94,高层,精装修,272
4室2厅3卫,南北,189.68,高层,精装修,1180
5室4厅4卫,西,301.29,低层,毛坯,1080
3室2厅3卫,南,121,低层,豪华装修,290
3室1厅1卫,南,87.7,低层,精装修,233
4室2厅3卫,南北,138.3,低层,毛坯,360
4室2厅2卫,南北,150.42,高层,精装修,485
3室2厅2卫,西南,90.54,中层,简装修,92
3室2厅2卫,东,97.52,中层,精装修,226
4室2厅3卫,南,267.21,低层,毛坯,370
4室2厅3卫,南,181.58,中层,毛坯,168
3室1厅1卫,东南,84.53,高层,精装修,98
3室1厅2卫,东南,92,低层,毛坯,136
5室2厅3卫,南北,207.25,高层,精装修,750
3室2厅2卫,北,93.89,低层,毛坯,184
3室1厅1卫,西北,89.95,中层,精装修,225
3室2厅2卫,东南,101.09,低层,精装修,380
4室2厅3卫,南北,228.15,高层,精装修,920
4室2厅3卫,东北,178,中层,豪华装修,680
3室2厅1卫,西,91.91,高层,毛坯,303
4室2厅2卫,南,239.88,低层,精装修,1480
3室2厅3卫,南,240,低层,毛坯,650
3室2厅2卫,南北,74,高层,精装修,50
3室2厅2卫,东,94.22,高层,简装修,182
3室2厅1卫,东南,93.77,中层,精装修,170
4室2厅2卫,南,111,高层,精装修,172
3室2厅2卫,南,75,高层,精装修,60
3室2厅2卫,南,131.98,中层,精装修,340
3室2厅1卫,南北,96,高层,毛坯,110
3室1厅2卫,东,128.69,中层,精装修,430
3室2厅1卫,东北,86.92,低层,精装修,238
2室1厅1卫,西,82.78,中层,精装修,205
3室2厅1卫,东,80.06,中层,精装修,125
3室2厅1卫,西南,89.16,中层,精装修,210
3室2厅2卫,东,106.44,高层,简装修,111.8
3室1厅2卫,东,97.03,高层,毛坯,235
3室2厅2卫,北,117.15,高层,精装修,371.88
4室2厅1卫,西北,131.63,低层,精装修,284
